id,school_id,school_name,school_city,school_state,school_country,date,date_precision,location,affected_communities,category,summary,source_ids,source_types,source_titles,source_publishers,source_urls,institutional_response,response_depth,response_date,legal_status,verification_status,confidence,review_tier,tags,created_at,updated_at,record_hash
evt_2026_3898,st_francis_college,St. Francis College,Brooklyn,NY,US,2021-01-01,year,"Brooklyn, NY",Religion,Vandalism,ED campus safety data listed 2 reported on-campus hate-crime statistics for St. Francis College: Destruction/damage/vandalism characterized by Religion.,src_ed_campus_safety_2024_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2024 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2024EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety on-campus dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2021-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; vandal-rel21,2026-06-03,2026-06-03,sha256:31cb5b90351108ea8bebcbe13292f409e6c2845c872432db715cea121d7c0cb2
evt_2026_3899,elite_welding_academy,Elite Welding Academy,Houston,OH,US,2021-01-01,year,"Houston, OH",Gender,Harassment or threat,ED campus safety data listed one reported on-campus hate-crime statistic for Elite Welding Academy: Intimidation characterized by Gender.,src_ed_campus_safety_2024_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2024 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2024EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety on-campus dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2021-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; intim-gen21,2026-06-03,2026-06-03,sha256:e7bec58a76891fda0b0162634878004426fff08471b827ea5134784ffbeadea4
evt_2026_3900,university_of_oklahoma_health_sciences_center,University of Oklahoma-Health Sciences Center,Tulsa,OK,US,2021-01-01,year,"Tulsa, OK",Race,Other source-backed civil rights event,ED campus safety data listed one reported on-campus hate-crime statistic for University of Oklahoma-Health Sciences Center: Larceny-theft characterized by Race.,src_ed_campus_safety_2024_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2024 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2024EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety on-campus dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2021-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; lar-t-rac21,2026-06-03,2026-06-03,sha256:329ce5852b142c7895b25d1f8855bfee39da8516bb18eb1aa0703fe6c9e5e1d8
evt_2026_3901,oregon_state_university,Oregon State University,Corvallis,OR,US,2021-01-01,year,"Corvallis, OR",LGBTQ+,Harassment or threat,ED campus safety data listed one reported on-campus hate-crime statistic for Oregon State University: Simple assault characterized by LGBTQ+.,src_ed_campus_safety_2024_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2024 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2024EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety on-campus dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2021-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; sim-a-sex21,2026-06-03,2026-06-03,sha256:c91b6bfe03c6e5b914bc0f5afef387247051cb6f4da5185013fe82e7be4c4c8a
evt_2026_3902,pennsylvania_state_university_penn_state_beaver,Pennsylvania State University-Penn State Beaver,MONACA,PA,US,2021-01-01,year,"MONACA, PA",LGBTQ+,Vandalism,ED campus safety data listed 2 reported on-campus hate-crime statistics for Pennsylvania State University-Penn State Beaver: Destruction/damage/vandalism characterized by LGBTQ+.,src_ed_campus_safety_2024_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2024 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2024EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety on-campus dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2021-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; vandal-sex21,2026-06-03,2026-06-03,sha256:b4983dca0e652291ba79cf2815b3edc2949bf6dc4d74b3ec440ca215241397b7
evt_2026_3903,brown_university,Brown University,Providence,RI,US,2021-01-01,year,"PROVIDENCE, RI",Religion,Harassment or threat,ED campus safety data listed one reported on-campus hate-crime statistic for Brown University: Intimidation characterized by Religion.,src_ed_campus_safety_2024_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2024 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2024EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety on-campus dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2021-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; intim-rel21,2026-06-03,2026-06-03,sha256:89d46503341443c91d895ca4ce275a8dde2765aa073b14e95550aa88e1c5a0f4
evt_2026_3904,university_of_south_carolina_columbia,University of South Carolina-Columbia,COLUMBIA,SC,US,2021-01-01,year,"COLUMBIA, SC",Race,Harassment or threat,ED campus safety data listed one reported on-campus hate-crime statistic for University of South Carolina-Columbia: Intimidation characterized by Race.,src_ed_campus_safety_2024_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2024 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2024EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety on-campus dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2021-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; intim-rac21,2026-06-03,2026-06-03,sha256:96fd1da6e3ce584d1505e4dfe506bd9691dbc3acf951a67cefb955da7a956769
evt_2026_3905,the_university_of_tennessee_knoxville,The University of Tennessee-Knoxville,Knoxville,TN,US,2021-01-01,year,"Knoxville, TN",Race,Harassment or threat,ED campus safety data listed one reported on-campus hate-crime statistic for The University of Tennessee-Knoxville: Aggravated assault characterized by Race.,src_ed_campus_safety_2024_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2024 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2024EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety on-campus dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2021-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; agg-a-rac21,2026-06-03,2026-06-03,sha256:a14a7ad1f8e4c8c5f54c9ff732eaa911a575b15cb6c53501d490359d873027a5
evt_2026_3906,university_of_houston,University of Houston,HOUSTON,TX,US,2021-01-01,year,"HOUSTON, TX",Race,Harassment or threat,ED campus safety data listed 2 reported on-campus hate-crime statistics for University of Houston: Intimidation characterized by Race.,src_ed_campus_safety_2024_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2024 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2024EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety on-campus dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2021-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; intim-rac21,2026-06-03,2026-06-03,sha256:36640aea8771de7ed1de911e183235ccb0b50d1ea84945c21e8cc291d77eb6bd
evt_2026_3907,university_of_utah,University of Utah,SALT LAKE CITY,UT,US,2021-01-01,year,"SALT LAKE CITY, UT",Race,Harassment or threat,ED campus safety data listed one reported on-campus hate-crime statistic for University of Utah: Simple assault characterized by Race.,src_ed_campus_safety_2024_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2024 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2024EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety on-campus dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2021-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; sim-a-rac21,2026-06-03,2026-06-03,sha256:7ac749dddf5b7bd7c0cc8df61f963661f454f0f7d8b9a5b68d5a338e0f615fe9
evt_2026_3908,christopher_newport_university,Christopher Newport University,NEWPORT NEWS,VA,US,2021-01-01,year,"NEWPORT NEWS, VA",Race,Harassment or threat,ED campus safety data listed one reported on-campus hate-crime statistic for Christopher Newport University: Intimidation characterized by Race.,src_ed_campus_safety_2024_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2024 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2024EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety on-campus dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2021-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; intim-rac21,2026-06-03,2026-06-03,sha256:ecc3aa98b3a0d7514d23a0c6c7e65e886d95b632df9c75dde6bafa779c40a46a
evt_2026_3909,vermont_state_university,Vermont State University,JOHNSON,VT,US,2021-01-01,year,"Randolph Center, VT",Gender,Vandalism,ED campus safety data listed one reported on-campus hate-crime statistic for Vermont State University: Destruction/damage/vandalism characterized by Gender.,src_ed_campus_safety_2024_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2024 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2024EXCEL.zip,"The record summarizes a Department of Education Clery/campus-safety on-campus dataset cell and does not independently evaluate investigative, disciplinary, or institutional response outcomes.",,2021-01-01,Reported in Department of Education campus safety hate-crime statistics,Verified from public source,Medium,internally_certified,ed-campus-safety-data; clery; hate-crime-statistics; on-campus; vandal-gen21,2026-06-03,2026-06-03,sha256:a05f67b0034663a0a7af0465d2c10f13404b6a904d02be7110c8fef4c1c82709
